lead_id,scraped_at,search_query,business_name,category,address,city,state,zip_code,country,phone,website,google_maps_url,place_id,rating,review_count,price_level,emails,additional_phones,business_hours,facebook,twitter,linkedin,instagram,youtube,tiktok,owner_name,owner_title,owner_email,owner_phone,owner_linkedin,team_contacts,additional_contact_methods,pages_scraped,search_enriched,enrichment_status
e8545bd1fcd9,2026-01-18T14:32:55.184673,"Dentist in Langley, BC, Canada",Willow Dental Care,Dentist,"19705 Fraser Hwy Suite #303, Langley, BC V3A 7E9, Canada",Langley,BC,19705,CA,+1 604-534-7200,https://www.willowdentallangley.com/?utm_source=google&utm_medium=organic&utm_campaign=gmb,https://www.google.com/maps/search/?api=1&query=Willow%20Dental%20Care&query_place_id=ChIJkezPMSnQhVQRWkQ0gGOO1n0,ChIJkezPMSnQhVQRWkQ0gGOO1n0,4.7,912,,info@willowdentallangley.com,,,https://www.facebook.com/willowdentalcarelangley/,,,https://www.instagram.com/willowdentallangley/,,,,,,,,,,5,no,success
8c7699fad29a,2026-01-18T14:32:55.184688,"Dentist in Langley, BC, Canada",Willoughby Dental Centre,Dentist,"20202 66 Ave Unit C4, Langley, BC V2Y 1P3, Canada",Langley,BC,20202,CA,+1 604-532-3944,https://www.willoughbydental.ca/?utm_source=google&utm_medium=organic&utm_campaign=gmb,https://www.google.com/maps/search/?api=1&query=Willoughby%20Dental%20Centre&query_place_id=ChIJFXJFw9HRhVQRf978bm3zomk,ChIJFXJFw9HRhVQRf978bm3zomk,4.9,615,,info@willoughbydental.ca,,,https://www.facebook.com/WilloughbyDental,https://twitter.com/WilloughbyDL,,,,,,,,,,,,4,no,success
ea414e65899a,2026-01-18T14:32:55.184704,"Dentist in Langley, BC, Canada",Murrayville Dental,Dental clinic,"5171 221a St #204, Langley, BC V2Y 0A2, Canada",Langley,BC,V2Y 0A2,CA,+1 604-546-4444,https://murrayvilledental.ca/,https://www.google.com/maps/search/?api=1&query=Murrayville%20Dental&query_place_id=ChIJG3VBpSfPhVQRL1GTS47BoAo,ChIJG3VBpSfPhVQRL1GTS47BoAo,5,279,,info@murrayvilledental.ca,,,https://www.facebook.com/people/murrayvilledental/100089376863808/,,,https://www.instagram.com/murrayvilledental/?hl=en,,,,,,,,,,1,no,success
6809151d97b1,2026-01-18T14:32:55.184729,"Dentist in Langley, BC, Canada",200 Street Langley Dentist,Dentist,"19978 72 Ave #105, Langley, BC V2Y 1R7, Canada",Langley,BC,19978,CA,+1 604-532-4000,https://200streetlangleydentist.com/,https://www.google.com/maps/search/?api=1&query=200%20Street%20Langley%20Dentist&query_place_id=ChIJw2CRDLjRhVQRWeJV-_QgehI,ChIJw2CRDLjRhVQRWeJV-_QgehI,4.7,316,,"info@200streetlangleydentist.com, Asset-4@0.5x.webp, Asset-6@0.5x.webp, Asset-5@0.5x.webp",,,https://www.facebook.com/200thStreetDental/,,,https://www.instagram.com/200stlangleydentist/,https://www.youtube.com/@200thStreetDentalLangley,,,,,,,,,3,no,success
d9d214677506,2026-01-18T14:32:55.184760,"Dentist in Langley, BC, Canada",Smile Well Dental,Dentist,"20487 65 Ave A125 & A130, Langley Twp, BC V2Y 3K8, Canada",Langley Twp,BC,20487,CA,+1 604-546-2828,https://smilewelldentallangley.com/,https://www.google.com/maps/search/?api=1&query=Smile%20Well%20Dental&query_place_id=ChIJqUeOIuvRhVQRhwxiP-7Q9Ck,ChIJqUeOIuvRhVQRhwxiP-7Q9Ck,4.9,218,,"info@smilewelldentalsurrey.com, smilewelldentalcoquitlam@gmail.com, nvwelldental@gmail.com, info@smilewelldentallangley.com",,,,,,https://www.instagram.com/reel/DTjCvOREkVR/,,,,,,,,,,3,no,success
61e5e3648f4f,2026-01-18T14:32:55.184777,"Dentist in Langley, BC, Canada",Cornerstone Dental Centre Langley,Dentist,"6395 198 St #105, Langley, BC V2Y 2E3, Canada",Langley,BC,V2Y 2E3,CA,+1 604-239-5386,https://www.cornerstonedentalcentre.com/?utm_source=GMB_Listing&utm_medium=organic&utm_campaign=Website_URL,https://www.google.com/maps/search/?api=1&query=Cornerstone%20Dental%20Centre%20Langley&query_place_id=ChIJ0cCpHC3OhVQRyQienLHpQf4,ChIJ0cCpHC3OhVQRyQienLHpQf4,5,420,,,,,https://www.facebook.com/cornerstonedentalcenter/,,,,,,,,,,,,,3,no,partial
71304343bfe9,2026-01-18T14:32:55.184791,"Dentist in Langley, BC, Canada",Creekside Dental Langley,Dental clinic,"20614 80 Ave #110, Langley Twp, BC V2Y 3W7, Canada",Langley Twp,BC,20614,CA,+1 604-670-7868,https://www.creeksidedentallangley.com/?utm_source=google&utm_medium=organic&utm_campaign=gbp,https://www.google.com/maps/search/?api=1&query=Creekside%20Dental%20Langley&query_place_id=ChIJu4ULrNbRhVQR9laQ-5AJOjo,ChIJu4ULrNbRhVQR9laQ-5AJOjo,5,98,,"__Info@creeksidedentallangley.com, info@creeksidedentallangley.com, info@creeksidentallangley.com",,,,,,,,,,,,,,,,4,no,success
af0b169607d5,2026-01-18T14:32:55.184807,"Dentist in Langley, BC, Canada",Maple Dental Clinic,Dentist,"5786 Glover Rd UNIT 202, Langley, BC V3A 4H9, Canada",Langley,BC,V3A 4H9,CA,+1 604-514-9549,https://www.mapledentallangley.ca/,https://www.google.com/maps/search/?api=1&query=Maple%20Dental%20Clinic&query_place_id=ChIJB3VMaFvPhVQR1i-1-mc60U8,ChIJB3VMaFvPhVQR1i-1-mc60U8,5,48,,,,,,,,,,,,,,,,,,0,no,partial
5adfcc06bede,2026-01-18T14:32:55.184821,"Dentist in Langley, BC, Canada",iSmile Dental,Dentist,"6375 202 St, Langley, BC V2Y 1N1, Canada",Langley,BC,V2Y 1N1,CA,+1 604-510-3232,https://www.ismiledent.ca/,https://www.google.com/maps/search/?api=1&query=iSmile%20Dental&query_place_id=ChIJw4u_NZHRhVQR6vI3kap5gmo,ChIJw4u_NZHRhVQR6vI3kap5gmo,5,498,,"hi@ismiledent.ca, contact@business.com",,,https://www.facebook.com/people/ISmile-Dental/100088258801760/,https://twitter.com/ismilelangley,https://www.linkedin.com/company/ismile-dental-langley/,https://www.instagram.com/ismiledentlangley,,,,,,,,,,3,no,success
d74cc309f232,2026-01-18T14:32:55.184837,"Dentist in Langley, BC, Canada",Pixie Smile Dental,Dental clinic,"22355 48 Ave Unit# 101, Langley, BC V3A 3N4, Canada",Langley,BC,22355,CA,+1 604-532-2150,http://www.pixiesmiledental.ca/,https://www.google.com/maps/search/?api=1&query=Pixie%20Smile%20Dental&query_place_id=ChIJZeJKXOHPhVQRosUeGICKqSs,ChIJZeJKXOHPhVQRosUeGICKqSs,5,83,,info@pixiesmiledental.ca,,,https://www.facebook.com/people/Pixie-Smile-Dental/61554956287957/,,,https://www.instagram.com/pixiesmiledental/,,,,,,,,,,1,no,success
5a4f34a10901,2026-01-18T14:32:55.184855,"Dentist in Langley, BC, Canada",Amazing Smile Dental Langley,Dentist,"19909 64 Ave #105, Langley, BC V2Y 1G9, Canada",Langley,BC,19909,CA,+1 604-514-7588,https://www.amazingsmile.ca/?utm_campaign=gmb,https://www.google.com/maps/search/?api=1&query=Amazing%20Smile%20Dental%20Langley&query_place_id=ChIJGdNCy9LRhVQRGBiLOCUldug,ChIJGdNCy9LRhVQRGBiLOCUldug,4.7,388,,,,,,,,,,,,,,,,,,3,no,partial
9a2979a9341b,2026-01-18T14:32:55.184870,"Dentist in Langley, BC, Canada",Langley Dental Centre,Dentist,"8590 200 St Unit # 3, Langley Twp, BC V2Y 2B9, Canada",Langley Twp,BC,V2Y 2B9,CA,+1 604-455-6247,https://langleydentist.com/?utm_source=GMB&utm_medium=organic,https://www.google.com/maps/search/?api=1&query=Langley%20Dental%20Centre&query_place_id=ChIJu0ZMCHfRhVQRxhLkFJUuDGw,ChIJu0ZMCHfRhVQRxhLkFJUuDGw,4.9,202,,info@langleydentist.com,,,https://www.facebook.com/timberridgedental.princegeorge/,,,https://www.instagram.com/langleydental,,,,,,,,,,5,no,partial
80722e0df7d9,2026-01-18T14:32:55.184888,"Dentist in Langley, BC, Canada",Willoughby Town Centre Dental,Dentist,"20780 Willoughby Town Centre Dr #100, Langley Twp, BC V2Y 0Y5, Canada",Langley Twp,BC,20780,CA,+1 604-371-4322,https://willoughbytowncentredental.com/?utm_source=google&utm_medium=organic&utm_campaign=gmb,https://www.google.com/maps/search/?api=1&query=Willoughby%20Town%20Centre%20Dental&query_place_id=ChIJt9TQ9pHRhVQRqw9Z9ZFFPGo,ChIJt9TQ9pHRhVQRqw9Z9ZFFPGo,4.8,524,,info@wtcdental.com,,,https://www.facebook.com/WilloughbyTCD,,,https://www.instagram.com/willoughby_tcd/,,,,,,,,,,5,no,success
496c08b365ca,2026-01-18T14:34:44.574801,"Dentist in Delta, BC, Canada",North Delta Dental Professionals,Dentist,"8035 120 St #105, Delta, BC V4C 6P8, Canada",Delta,BC,V4C 6P8,CA,+1 604-594-7544,https://www.dentistinnorthdelta.com/site/home?utm_source=G&utm_medium=LPM&utm_campaign=DentalCorp,https://www.google.com/maps/search/?api=1&query=North%20Delta%20Dental%20Professionals&query_place_id=ChIJX7mTjm3ZhVQRyHYisjn83xA,ChIJX7mTjm3ZhVQRyHYisjn83xA,4.9,184,,,,,,,,,,,,,,,,,,4,no,partial
e4f3ed1df2fb,2026-01-18T14:34:44.575090,"Dentist in Delta, BC, Canada",Sunstone Dental Clinic,Dental clinic,"10781 Delsom Crescent #102, Delta, BC V4C 0A5, Canada",Delta,BC,10781,CA,+1 604-428-8722,http://www.sunstonedental.ca/,https://www.google.com/maps/search/?api=1&query=Sunstone%20Dental%20Clinic&query_place_id=ChIJvwB93gbZhVQRJgeo1kxuMKg,ChIJvwB93gbZhVQRJgeo1kxuMKg,5,320,,,,,,,,,,,,,,,,,,1,no,partial
75ca54693dea,2026-01-18T14:34:44.575171,"Dentist in Delta, BC, Canada",Omega Dental Delta,Dentist,"7445 120 St Unit 101, Delta, BC V4C 0B3, Canada",Delta,BC,V4C 0B3,CA,+1 604-449-4825,https://www.omegadental.ca/site/home?utm_source=G&utm_medium=LPM&utm_campaign=DentalCorp,https://www.google.com/maps/search/?api=1&query=Omega%20Dental%20Delta&query_place_id=ChIJ3QiUDAnZhVQRZ07kNv2Rthc,ChIJ3QiUDAnZhVQRZ07kNv2Rthc,4.8,356,,,,,https://www.facebook.com/OmegaDentalDeltaBC/,,,,,,,,,,,,,3,no,partial
c80ea31c3ee7,2026-01-18T14:34:44.575430,"Dentist in Delta, BC, Canada",Riverside Dental (Delta),Dentist,"4977 Trenant St #130, Delta, BC V4K 2K5, Canada",Delta,BC,V4K 2K5,CA,+1 604-946-9588,https://www.ladnerdentist.com/,https://www.google.com/maps/search/?api=1&query=Riverside%20Dental%20(Delta)&query_place_id=ChIJvRbEiOnghVQRu3oX0Wm8nps,ChIJvRbEiOnghVQRu3oX0Wm8nps,4.9,311,,smile@ladnerdentist.com,,,https://www.facebook.com/riversidedentaldelta,,,https://www.instagram.com/riversidedentaldelta/,,,,,,,,,,5,no,success
871d91aadf63,2026-01-18T14:34:44.575507,"Dentist in Delta, BC, Canada",Surrey Dental Clinic,Dentist,"7337 120 St Unit 225, Delta, BC V4C 1C7, Canada",Delta,BC,V4C 1C7,CA,+1 604-635-1714,https://surreydentaloffice.com/,https://www.google.com/maps/search/?api=1&query=Surrey%20Dental%20Clinic&query_place_id=ChIJ3fkzKDTZhVQR1Cj7QJaoPcE,ChIJ3fkzKDTZhVQR1Cj7QJaoPcE,5,8,,surreydentalcentre@gmail.com,,,,,,,,,,,,,,,,3,no,success
b4ea7f6bdb60,2026-01-18T14:34:44.575576,"Dentist in Delta, BC, Canada",Precision Dentistry - Delta,Dentist,"7337 120 St Unit 225, Delta, BC V4C 1C7, Canada",Delta,BC,V4C 1C7,CA,+1 604-597-0555,http://www.precisiondentistry.ca/,https://www.google.com/maps/search/?api=1&query=Precision%20Dentistry%20-%20Delta&query_place_id=ChIJVwgjAs_ZhVQRce0PfFwGA8g,ChIJVwgjAs_ZhVQRce0PfFwGA8g,5,579,,"__info@precisiondentistry.ca, info@precisiondentistry.ca",,,https://www.facebook.com/Precision-Dentistry-801175826929284/,,,https://www.instagram.com/precisiondentistry/,,,,,,,,,,1,no,success
1a84765106f1,2026-01-18T14:34:44.575661,"Dentist in Delta, BC, Canada",SmileTown Orthodontics Surrey Delta,Orthodontist,"7511 120 St, Delta, BC V4C 0C1, Canada",Delta,BC,V4C 0C1,CA,+1 604-547-3600,https://www.smiletownorthodonticsnorthdelta.com/,https://www.google.com/maps/search/?api=1&query=SmileTown%20Orthodontics%20Surrey%20Delta&query_place_id=ChIJg_L2IfHZhVQRmJtQwy5-2Q4,ChIJg_L2IfHZhVQRmJtQwy5-2Q4,4.9,54,,,,,https://www.facebook.com/SmileTown-Orthodontics-107619967759682,https://twitter.com/smiletownortho,,https://www.instagram.com/smiletownorthodontics/,,,,,,,,,,1,no,partial
2da15f11805d,2026-01-18T14:34:44.575771,"Dentist in Delta, BC, Canada",Delta Dental Clinic,Dentist,"8295 120 St #110, Delta, BC V4C 6R1, Canada",Delta,BC,V4C 6R1,CA,+1 778-590-1373,https://deltadentalbc.com/,https://www.google.com/maps/search/?api=1&query=Delta%20Dental%20Clinic&query_place_id=ChIJFSsH3gzZhVQRBU1EExAJSdQ,ChIJFSsH3gzZhVQRBU1EExAJSdQ,4.8,271,,delta@nationaldental.ca,,,,,,,,,,,,,,,,1,no,partial
28fa96d6d51a,2026-01-18T14:34:44.575885,"Dentist in Delta, BC, Canada",Sterling Family Dentistry,Dentist,"6305 120 St #1, Delta, BC V4E 2A6, Canada",Delta,BC,V4E 2A6,CA,+1 604-590-9310,https://sterlingfamilydentistry.ca/,https://www.google.com/maps/search/?api=1&query=Sterling%20Family%20Dentistry&query_place_id=ChIJMybKP_DbhVQRCwlZQD5L0sU,ChIJMybKP_DbhVQRCwlZQD5L0sU,4.9,549,,info@sterlingfamilydentistry.ca,,,https://www.facebook.com/SterlingFamilyDentistry/,https://twitter.com/sfdnorthdelta,,https://www.instagram.com/sterlingfamilydentistry,,,,,,,,,,3,no,success
2b2fc136671f,2026-01-18T14:34:44.575974,"Dentist in Delta, BC, Canada",Wellbeing Dental,Dentist,"8035 120 St Suite 302, Delta, BC V4C 6P8, Canada",Delta,BC,V4C 6P8,CA,+1 604-596-5585,https://wellbeingdental.ca/,https://www.google.com/maps/search/?api=1&query=Wellbeing%20Dental&query_place_id=ChIJX7mTjm3ZhVQR8IjKhfCl-Bo,ChIJX7mTjm3ZhVQR8IjKhfCl-Bo,5,46,,,,,,,,,,,,,,,,,,3,no,partial
83ec149c400a,2026-01-18T14:34:44.576116,"Dentist in Delta, BC, Canada",Delta Village Dental,Dentist,"7313 120 St Unit #214, Delta, BC V4C 6P5, Canada",Delta,BC,V4C 6P5,CA,+1 604-594-3030,http://deltavillagedental.com/,https://www.google.com/maps/search/?api=1&query=Delta%20Village%20Dental&query_place_id=ChIJIRTVPGfZhVQR2ptL3avlPw0,ChIJIRTVPGfZhVQR2ptL3avlPw0,4.9,64,,deltavillagedental@gmail.com,,,,,,,,,,,,,,,,3,no,success
0591a90580c5,2026-01-18T14:34:44.576190,"Dentist in Delta, BC, Canada",Scottsdale Dental Centre,Dentist,"7141 120 St, Delta, BC V4E 1Z5, Canada",Delta,BC,V4E 1Z5,CA,+1 604-597-4444,https://scottsdalecentre.ca/stores/scottsdale-dental-centre,https://www.google.com/maps/search/?api=1&query=Scottsdale%20Dental%20Centre&query_place_id=ChIJod7OLl7ZhVQRAQSsM9f4_aA,ChIJod7OLl7ZhVQRAQSsM9f4_aA,3.7,19,,,,,,,,,,,,,,,,,,1,no,partial
9af853356280,2026-01-18T14:34:44.576309,"Dentist in Delta, BC, Canada",Dr.Purewal Rina,Dentist,"7141 120 St, Delta, BC V4E 1Z5, Canada",Delta,BC,V4E 1Z5,CA,+1 604-597-4444,https://www.sunlife.ca/sl/cdcp/en/member/provider-search/,https://www.google.com/maps/search/?api=1&query=Dr.Purewal%20Rina&query_place_id=ChIJg8b7uF_ZhVQR7snB6p-1-AI,ChIJg8b7uF_ZhVQR7snB6p-1-AI,5,3,,,,,,,,,,,,,,,,,,0,no,partial
cf75d84a654f,2026-01-18T14:34:44.576378,"Dentist in Delta, BC, Canada",Delta Dentist | Dr.Sara Rouhani - Dr.Angelyn Chan Inc.,Dentist,"8251 120 St, Delta, BC V4C 6R1, Canada",Delta,BC,V4C 6R1,CA,+1 604-591-8848,http://www.deltadentist.ca/,https://www.google.com/maps/search/?api=1&query=Delta%20Dentist%20%7C%20Dr.Sara%20Rouhani%20-%20Dr.Angelyn%20Chan%20Inc.&query_place_id=ChIJj1353AzZhVQRYbuiXXtMEck,ChIJj1353AzZhVQRYbuiXXtMEck,4.9,196,,"info@dentco.net, reception@deltadentist.ca",,,https://web.facebook.com/p/Delta-Dentist-Dr-Angelyn-Chan-100069688622477/,,,https://www.instagram.com/deltadentist.ca/,https://www.youtube.com/watch?v=By69hwMCtpc,,,,,,,,,3,no,success
0fafbfb87965,2026-01-18T14:34:44.576486,"Dentist in Delta, BC, Canada",Scott 72 Dental Centre,Dentist,"7349 120 St, Delta, BC V3W 3M9, Canada",Delta,BC,V3W 3M9,CA,+1 604-591-6344,http://www.scott72dental.com/?utm_campaign=gmb,https://www.google.com/maps/search/?api=1&query=Scott%2072%20Dental%20Centre&query_place_id=ChIJ6Tx3sWDZhVQRfwhI1zux_lA,ChIJ6Tx3sWDZhVQRfwhI1zux_lA,4.9,168,,,,,https://www.facebook.com/scott72dental,https://twitter.com/72Dental,,,,,,,,,,,,3,no,partial
705b0c111353,2026-01-18T14:34:44.576571,"Dentist in Delta, BC, Canada",Pinewood Dental,Dentist,"6305 120 St Unit#5, Delta, BC V4E 2A6, Canada",Delta,BC,V4E 2A6,CA,+1 604-591-7355,https://www.pinewooddental.ca/?utm_source=gbp&utm_medium=organic&utm_campaign=profile,https://www.google.com/maps/search/?api=1&query=Pinewood%20Dental&query_place_id=ChIJ_foROLzbhVQRqq-O1oR9xZw,ChIJ_foROLzbhVQRqq-O1oR9xZw,4.9,100,,,,,,,,,,,,,,,,,,5,no,partial
372db4a40d12,2026-01-18T14:34:44.576616,"Dentist in Delta, BC, Canada",North Delta Dental (Dr. Albert Tam Dentist Inc.),Dentist,"North, 6305 120 St #4, Delta, BC V4E 2A6, Canada",Delta,BC,V4E 2A6,CA,+1 604-596-9900,http://www.northdeltadentist.ca/,https://www.google.com/maps/search/?api=1&query=North%20Delta%20Dental%20(Dr.%20Albert%20Tam%20Dentist%20Inc.)&query_place_id=ChIJEX3KP_DbhVQRPO0pqQXpKIc,ChIJEX3KP_DbhVQRPO0pqQXpKIc,4.8,100,,reception@northdeltadentist.ca,,,https://www.facebook.com/NorthDeltaDentist.ca,,,https://www.instagram.com/northdeltadental,,,,,,,,,,3,no,success
23aac3796566,2026-01-18T14:34:44.576669,"Dentist in Delta, BC, Canada",Alpine View Dental,Dentist,"8035 120 St #305, Delta, BC V4C 6P8, Canada",Delta,BC,V4C 6P8,CA,+1 604-670-7447,https://www.alpineviewdental.com/,https://www.google.com/maps/search/?api=1&query=Alpine%20View%20Dental&query_place_id=ChIJ70wOjm3ZhVQRQKcyyFfuyUw,ChIJ70wOjm3ZhVQRQKcyyFfuyUw,4.9,196,,"reception@alpineviewdental.com, __reception@alpineviewdental.com",,,https://www.facebook.com/alpineviewdental,,https://www.linkedin.com/company/alpineviewdental,https://www.instagram.com/alpineviewdental,,,,,,,,,,2,no,success
eeadd9d33c00,2026-01-18T14:34:44.576730,"Dentist in Delta, BC, Canada",Trenant Park Dental Centre,Dentist,"5245 Ladner Trunk Rd, Delta, BC V4K 1W4, Canada",Delta,BC,V4K 1W4,CA,+1 604-940-0886,https://trenantparkdental.com/,https://www.google.com/maps/search/?api=1&query=Trenant%20Park%20Dental%20Centre&query_place_id=ChIJB8vOrsHghVQRzBFKFbkkiOM,ChIJB8vOrsHghVQRzBFKFbkkiOM,4.9,104,,info@trenantparkdental.com,,,,,,,,,,,,,,,,0,no,partial
ca05578d795b,2026-01-18T14:35:28.296584,"Dentist in Pitt Meadows, BC, Canada",Pitt Meadows Dental Centre,Dentist,"19618 Hammond Rd, Pitt Meadows, BC V3Y 1R8, Canada",Pitt Meadows,BC,19618,CA,+1 604-465-7733,http://www.pittmeadowsdental.com/,https://www.google.com/maps/search/?api=1&query=Pitt%20Meadows%20Dental%20Centre&query_place_id=ChIJKYiqJGvUhVQRJuwyO116GWE,ChIJKYiqJGvUhVQRJuwyO116GWE,4.9,380,,info@pittmeadowsdental.com,,,https://www.facebook.com/pittmeadowsdental,,,https://www.instagram.com/pittmeadowsdental?igshid=OGQ5ZDc2ODk2ZA%3D%3D,https://www.youtube.com/@PittMeadowsDental,https://www.tiktok.com/@pittmeadowsdental,,,,,,,,3,no,success
1dde9a89cfe1,2026-01-18T14:35:28.296687,"Dentist in Pitt Meadows, BC, Canada",Meadowvale Family Dental Centre - Pitt Meadows Dentist,Dentist,"19150 Lougheed Hwy., Pitt Meadows, BC V3Y 2H6, Canada",Pitt Meadows,BC,19150,CA,+1 604-457-0990,https://www.meadowvaledental.ca/?utm_source=google&utm_medium=local&utm_campaign=google_business_profile,https://www.google.com/maps/search/?api=1&query=Meadowvale%20Family%20Dental%20Centre%20-%20Pitt%20Meadows%20Dentist&query_place_id=ChIJf-ud2EjUhVQRHPOTZyyn3pk,ChIJf-ud2EjUhVQRHPOTZyyn3pk,4.9,74,,"info@meadowvaledental.ca, __info@meadowvaledental.ca, info@coquitlamdental.ca",,,https://www.facebook.com/MeadowvaleFamilyDental/,https://twitter.com/Mv_familydental,https://ca.linkedin.com/company/meadowvale-family-dental,https://www.instagram.com/meadowvalefamilydentalcentre/,,,,,,,,,,5,no,success
a72ee6679280,2026-01-18T14:35:28.296760,"Dentist in Pitt Meadows, BC, Canada",New Meadows Dental,Dentist,"12460 191 St C4, Pitt Meadows, BC V3Y 2S8, Canada",Pitt Meadows,BC,12460,CA,+1 604-465-6576,http://www.newmeadowsdental.com/,https://www.google.com/maps/search/?api=1&query=New%20Meadows%20Dental&query_place_id=ChIJNdpKs0jVhVQRJ760gl5mdoM,ChIJNdpKs0jVhVQRJ760gl5mdoM,5,293,,info@newmeadowsdental.com,,,https://www.facebook.com/NewMeadowsDentalClinic,,https://www.linkedin.com/company/new-meadows-dental/,https://www.instagram.com/newmeadowsdental/,,,,,,,,,,4,no,success
8474e676f547,2026-01-18T14:35:28.296796,"Dentist in Pitt Meadows, BC, Canada",Meadows Dental Group,Dentist,"12195 Harris Rd Suite 201, Pitt Meadows, BC V3Y 2E9, Canada",Pitt Meadows,BC,12195,CA,+1 604-465-6844,http://meadowsdental.ca/,https://www.google.com/maps/search/?api=1&query=Meadows%20Dental%20Group&query_place_id=ChIJnwk-mjjUhVQRowB59trQEsM,ChIJnwk-mjjUhVQRowB59trQEsM,4.9,125,,reception@meadowsdental.ca,,,https://www.facebook.com/Meadows-Dental-Group-102380141308308/,,,https://www.instagram.com/meadows.dental.group/,,,,,,,,,,4,no,success
8552e559357c,2026-01-18T14:35:28.296840,"Dentist in Pitt Meadows, BC, Canada",Dr Michael A Chow - Meadow Family Dental,Dentist,"12485 Harris Rd, Pitt Meadows, BC V3Y 2H1, Canada",Pitt Meadows,BC,12485,CA,+1 604-465-8011,http://www.meadowsfamilydental.ca/,https://www.google.com/maps/search/?api=1&query=Dr%20Michael%20A%20Chow%20-%20Meadow%20Family%20Dental&query_place_id=ChIJl2vSkkjUhVQR7bcsW3SSFrQ,ChIJl2vSkkjUhVQR7bcsW3SSFrQ,4.9,35,,,,,http://www.facebook.com/MeadowsFamilyDental/,,,,,,,,,,,,,3,no,partial
09ff0ab48718,2026-01-18T14:35:28.296868,"Dentist in Pitt Meadows, BC, Canada",Marigold Dental Clinic Pitt Meadows,Dentist,"12155 191b St #8, Pitt Meadows, BC V3Y 2S2, Canada",Pitt Meadows,BC,12155,CA,+1 604-409-4511,https://www.marigolddental.com/?utm_source=GMB_Listing&utm_medium=organic&utm_campaign=Website_URL,https://www.google.com/maps/search/?api=1&query=Marigold%20Dental%20Clinic%20Pitt%20Meadows&query_place_id=ChIJ_S_lwTjUhVQRgmgGn6574G4,ChIJ_S_lwTjUhVQRgmgGn6574G4,4.9,118,,,,,https://www.facebook.com/people/Marigold-Dental/61572801245768/,,,https://www.instagram.com/marigold.dental.clinic/,https://www.youtube.com/watch?v=MX2yTQkZKO0,,,,,,,,,3,no,partial
6fe2dd7f78a6,2026-01-18T14:35:28.296936,"Dentist in Pitt Meadows, BC, Canada",Dr. Blaine Cairns,Dentist,"12099 Harris Rd, Pitt Meadows, BC V3Y 0E5, Canada",Pitt Meadows,BC,12099,CA,+1 604-465-8879,http://drcairns.ca/,https://www.google.com/maps/search/?api=1&query=Dr.%20Blaine%20Cairns&query_place_id=ChIJDUwqZkfUhVQRliEjrAAiLKQ,ChIJDUwqZkfUhVQRliEjrAAiLKQ,5,4,,info@drcairns.ca,,,,,,,,,,,,,,,,1,no,success
4468d8ccc9e1,2026-01-18T14:35:28.296950,"Dentist in Pitt Meadows, BC, Canada",Harris Road Dental,Dentist,"12465 Harris Rd, Pitt Meadows, BC V3Y 2H1, Canada",Pitt Meadows,BC,12465,CA,+1 604-460-4448,http://www.harrisroaddental.com/,https://www.google.com/maps/search/?api=1&query=Harris%20Road%20Dental&query_place_id=ChIJ__5DhkjUhVQRZHVW6Gee1lQ,ChIJ__5DhkjUhVQRZHVW6Gee1lQ,4.8,20,,reception@harrisroaddental.com,,,http://www.facebook.com/pages/Harris-Road-Dental/317620351750986?sk=timeline&ref=page_internal,,,,,,,,,,,,,4,no,success
545bc9307f35,2026-01-18T14:35:28.296970,"Dentist in Pitt Meadows, BC, Canada",Pitt Lake Dental,Dentist,"19800 Lougheed Hwy. #330, Pitt Meadows, BC V3Y 2W1, Canada",Pitt Meadows,BC,19800,CA,+1 604-465-3252,https://www.pittlakedental.com/,https://www.google.com/maps/search/?api=1&query=Pitt%20Lake%20Dental&query_place_id=ChIJM3TvnUPUhVQRkUNot3M_Ygs,ChIJM3TvnUPUhVQRkUNot3M_Ygs,4.6,60,,info@pittlakedental.com,,,https://www.facebook.com/PittLakeDental/,,,https://www.instagram.com/pittlakedental/,,,,,,,,,,5,no,partial
ae38ace8fd82,2026-01-18T14:35:28.296995,"Dentist in Pitt Meadows, BC, Canada",Meadows Gate Dental,Dental clinic,"12099 Harris Rd #310, Pitt Meadows, BC V3Y 0E5, Canada",Pitt Meadows,BC,12099,CA,+1 604-459-3112,https://www.meadowsgatedental.ca/,https://www.google.com/maps/search/?api=1&query=Meadows%20Gate%20Dental&query_place_id=ChIJ5fvZyjjUhVQRJNjV_qU41VY,ChIJ5fvZyjjUhVQRJNjV_qU41VY,4.9,193,,info@meadowsgatedental.ca,,,https://facebook.com/2048405935448843,,,https://instagram.com/meadowsgatedental,,,,,,,,,,2,no,success
4153da1aa118,2026-01-18T14:35:28.297030,"Dentist in Pitt Meadows, BC, Canada",Lower Mainland Denture Centre,Denture care center,"12460 191 St C2, Pitt Meadows, BC V3Y 2S8, Canada",Pitt Meadows,BC,12460,CA,+1 604-457-3763,http://lowermainlanddenture.ca/,https://www.google.com/maps/search/?api=1&query=Lower%20Mainland%20Denture%20Centre&query_place_id=ChIJZ4je327VhVQRp0r78rBcTQg,ChIJZ4je327VhVQRp0r78rBcTQg,4.9,61,,info@lowermainlanddenture.ca,,,,,,,,,,,,,,,,5,no,success
